cre_key,cre_status,cre_sha256,kill_xp,ea,name_strref,current_hp,max_hp,state_hex,state_dead,deathvar,dialogue,cre_override,cre_class,cre_race,cre_general,cre_default
BDSAHGD1,ok,8a855ffc104f6caadf909ba38355ddab86d5a86824a2d3c474d91655329198b8,650,128,267498,80,80,0x00000000,0,BDSAHGD1,BDSAHGD,BD5100EN,,BDSHOUT,BDFIGH01,BDSAHGD
BDSAHGD2,ok,e0a1ec5ddee09186ef8a65640acac703f86f330cbb9b32509aabcf61df1abcd6,420,128,267498,70,70,0x00000000,0,BDSAHGD2,BDSAHGD2,BD5100EN,,BDSHOUT,BDFIGH01,BDSAHGD
BDSAHGD3,ok,397e0214b51c322e0023b6dc6226532a20ceaba8f316289389a71bd52932e5d3,420,128,267498,70,70,0x00000000,0,BDSAHGD3,BDSAHGD,BD5100EN,,BDSHOUT,BDFIGH01,BDSAHGD
BDCRUS80,ok,cf26a61353fc3fb38cb01a2886f622df156d5cc7bf422109e61242f1e91722b0,420,128,267498,70,70,0x00000000,0,BDCRUS80,BDGUARPT,BD5100EN,,BDSHOUT,BDFIGH01,BDCRUS80
BDCRUS81,ok,d2e04338ce3444224baec310c839429601128e11be35422ab618835de08ca853,420,128,267498,70,70,0x00000000,0,BDCRUS81,BDGUARPT,BD5100EN,,BDSHOUT,BDFIGH01,BDCRUS80
BDCRUS82,ok,fc9a5728b9e90a4b973c68bc1c26fbde18fbef4c34c75695b913e456825e44fb,420,128,267498,70,70,0x00000000,0,BDCRUS82,BDGUARPT,BD5100EN,,BDSHOUT,BDFIGH01,BDCRUS80
BDCRUS83,ok,2878e710c6b048eba27a4578cd5eb1ef5b2eb036cd0070452ecd4f7df33a59ee,650,128,267498,70,70,0x00000000,0,BDCRUS83,BDGUARPT,BD5100EN,,BDSHOUT,BDFIGH01,BDCRUS83
BDCRUS84,ok,48869212deb078f8d590e4896acebcb4de042ccfd0af8e55290c92afc1da8fc3,420,128,267498,70,70,0x00000000,0,BDCRUS84,BDGUARPT,BD5100EN,,BDSHOUT,BDFIGH01,BDCRUS83
BDCRUS85,ok,4dc479efbde980241e6852a6a6cbc90abdacd01fff0483e1b85669255bf455aa,420,128,267498,70,70,0x00000000,0,BDCRUS85,BDGUARPT,BD5100EN,,BDSHOUT,BDFIGH01,BDCRUS83
BDHAMADC,ok,6f948a617f2160554e0adc0811ad66154dfa9b4b436ef58c001e68d2658ea21f,650,255,269411,32,32,0x00000000,0,BDHAMADC,,,BDENSHTV,,,BDHAMADC
BDTREANT,ok,b03c52952a864ecbe5b45ebb9880a93449619a0998c413632777e6fbf3413434,4000,255,269410,72,72,0x00000000,0,,,,BDENSHTV,,,BDFIG00
BDNYMP02,ok,e510545ebc7dc60d7d0f029892d6a8f88fe5f737bab67fbb90052b8846f2ee73,1400,255,270581,56,56,0x00000000,0,BDNYMP02,,,BDENSHTV,,,BDNYMP01
BDSHAMB,ok,4592f46eab763b01be80ddadedac5e1955b68fc945adbe8bdd057a1807ca22cf,6000,255,225682,64,64,0x00000000,0,BDSHAMB,,,BDENSHTV,,,BDFIG00
BDDROWAS,ok,10ac66e89df2e0d74a874b96cbf3699ce302aee789b364210462af6524e4536e,1400,128,270608,54,54,0x00000000,0,BDDROWAS,BDDROW,,,BDSHOUT,BDDRFT01,
BDDROWF2,ok,1f406938e51b11872c7f4c2873f56287f8914d703b9fa7305f6b81b8e9d3661c,1400,128,270609,108,108,0x00000000,0,BDDROWF2,BDDROW,,,BDSHOUT,BDDRFT01,
BDWORIS,ok,8ed9be0e8120c3ea0add11a6f0655bb5ae33049e257f82bd4b4b18696c2daadd,4000,128,245625,100,100,0x00000000,0,BDWORIS,BDWORIS,,,SHOUT,BDWORIS,
BDLITLA,ok,d132916a2fcfde234a0c989fdd7e758e044ac49b292e3f193c0df0f36ee14588,4000,128,245626,51,51,0x00000000,0,BDLITLA,BDLITILA,,,SHOUT,BDLITLA,
BDSOTUK,ok,48faaa8c4593d3d68ad84f559c5f6607835ba15f143fedd81f92655d864078f1,4000,128,245627,60,60,0x00000000,0,BDSOTUK,BDSOTUK,,,SHOUT,BDSOTUK,
BDGHOSTM,ok,03b97ca94ad3de55f77f9c2d1f1d310c13601c68d424ab1a8fc3dc4f9d010f3d,4000,128,223219,80,80,0x00000000,0,BDGHOSTM,,,,SHOUT,BDGHOST,
BDGHOSTF,ok,b35e6ee25e3253c8be2b92068afcd2d6620cc2485229568aa75e7a58e97fd4ac,4000,128,223219,80,80,0x00000000,0,BDGHOSTF,,,,SHOUT,BDGHOST,
BDRHONDA,ok,beffccdc725e4e2597d336d18631d8034545721d3bf758cec83c113e386104a9,175,128,238545,45,45,0x00000000,0,BDRHONDA,BDRHONDA,BDRHONDA,,BDSHOUT,WTRUNSGT,NONE
BDSLUG,ok,609e0a1c742c8f952e641f49a3ecb7bff8e620bad93c76c36eefe1b22102e1a6,6000,128,261514,90,90,0x00000000,0,BDSLUG,BDSLUG,BDSLUG,BDSOGR,BDSHOUT,BDFIGH01,
BDSOGR1,ok,7eb5c30a4d0c2d56ffd6d3baa1a0852977cf81dc618f983540d70ba12e3cb910,2000,128,206313,84,84,0x00000000,0,BDSOGR1,BDSOGR,,BDSOGR,BDSHOUT,BDFIGH01,
BDSOGR2,ok,44786c95d9ab2e5ad1a531b903a2d2446ec528a1de671cbbefe29a3bdb13bdf9,2000,128,206313,84,84,0x00000000,0,BDSOGR2,BDSOGR,,BDSOGR,BDSHOUT,BDFIGH01,
BDEINER,ok,6bbbb313a553da0b41358de0beb1041e6ddb4800d7d80baf469ed3908eab84b1,2000,128,238543,110,110,0x00000000,0,BDEINER,BDEINER,BDEINER,BD5200EN,BDSHOUT,BDFIGH01,
BDBERTOR,ok,4acb3e1dbf205702a7485f2842e1459e1a5972b9f55dec2963a06e7f6f029564,2000,128,238544,110,110,0x00000000,0,BDBERTOR,BDBETROR,BDBERTOR,BD5200EN,BDSHOUT,BDFIGH01,
BDPOLVI,ok,42b6e447a4f9dbc37e7bb6fc8382da80771f957773e6968760b56c6e48a1e1ce,2000,128,256711,80,80,0x00000000,0,BDPOLVI,BDPOLVI,BDPOLVI,BD5200EN,BDSTEAL,BDSHOUT,BDCLER01
BDCRU105,ok,b528742135526de78a898ff105992f8c521e1e3a9acab4583812a81a195ce412,975,128,258649,90,90,0x00000000,0,BDCRU105,BDCRUS,BD5200EN,,BDSHOUT,BDFIGH01,
BDCRU109,ok,601b07fe8f91f26762c67b6e2a5a76b21ea71dac9fd3e6724121028f2e9a86e5,1400,128,238237,36,36,0x00000000,0,BDCRU109,BDCRUS,BD5200EN,,BDSHOUT,BDMAGE23,
BDCRU107,ok,c32df1d0322acd551ba88f8dffb051e950d6af090717a51a3c96890b6d341058,1400,128,240884,72,72,0x00000000,0,BDCRU107,BDCRUS,BD5200EN,,BDSHOUT,BDCLER21,
BDCRU108,ok,8a4d8ba39206d19691cfba4298c9dc3f69d09785b1e25aba924a805f077ee4d4,975,128,236699,72,72,0x00000000,0,BDCRU108,BDCRUS,BD5200EN,NONE,BDSHOUT,BDMONK01,NONE
BDCRU106,ok,3a8d5184226884ca7196b3cd125607600abf66244206deeb912a747b6d22e565,1400,128,240884,72,72,0x00000000,0,BDCRU106,BDCRUS,BD5200EN,,BDSHOUT,BDCLER20,
BDZHADRO,ok,a1965e6c0181e7295f8c3ac4e8be7db08f00560d3f08526e48edf085e01f57ec,22000,128,245469,90,90,0x00000000,0,BDZHADRO,BDZHADRO,BDMISC01,BDPHSTOP,BDENSHTV,BDLICH01,
BDENDLES,ok,fdb4b50c72f9d10d3f0b6b7d587eb725eb6ce6ada7bb25e778707837b56e57e9,9000,128,245471,104,104,0x00080000,0,BDENDLES,BDENDLES,SHOUTDLG,,BDENSHTV,,BDFIG00
BDKHERR,ok,adca7cfb2430447eda8c1ab5e34af9ffc2f6c40c0749897b2b440b2a43056578,5000,128,257695,52,52,0x00000000,0,BDKHERR,BDKHERR,BDKHERR,BDDMSH,BDSHOUT,BDMAGE01,NONE
BDDM01,ok,d6afcf3aebc54ff3606c909973711d233c67aa6866b0c634b8a5a4a1aafd213a,2000,128,257693,36,36,0x00000000,0,BDDM01,BDDM01,BDDMSH,NONE,BDSHOUT,BDMAGE01,NONE
BDDM02,ok,e04bd6f9b45f15c98dbc3b76074aa1312007ada13f6ad00b815c4db456f6310c,2000,128,257693,36,36,0x00000000,0,BDDM02,BDDM02,BDDMSH,NONE,BDSHOUT,BDMAGE01,NONE
BDDM03,ok,f44a9f3a5ae9f22448a7222c7e6b949e99d725682d36cad56ef72ca0575e4edf,975,128,257693,28,28,0x00000000,0,BDDM03,BDDM03,BDDMSH,NONE,BDSHOUT,BDMAGE01,NONE
BDDM04,ok,2c889e2dc8558092eb21da814487c3f375d28b6f23e79ba2eeac4289af8c885b,1400,128,257693,32,32,0x00000000,0,BDDM04,BDDM04,BDDMSH,NONE,BDSHOUT,BDMAGE01,NONE
BDDM05,ok,bdcb7d14c850a854a5b7009aadbfeedc7ec953f0d6f068f0d6c9d2b96264f69b,1400,128,257693,32,32,0x00000000,0,BDDM05,BDDM05,BDDMSH,NONE,BDSHOUT,BDMAGE01,NONE
BDDM06,ok,cae34f6ea0d219125f9f885a8183671eb8eef9bccd22d19f8220aae2289b40b9,3000,128,257693,40,40,0x00000000,0,BDDM06,BDDM06,BDDMSH,NONE,BDSHOUT,BDMAGE01,NONE
BDSAC01,ok,fc4c40079eff7ead15d272d5f960d2b908e1426391ac7e2b969c6ca9599a7f44,1,128,257694,20,20,0x00000000,0,BDSAC01,BDSAC01,BDSAC,,BDSHOUT,,NONE
BDSAC02,ok,e92e3747f13d22453d488c66e022695c3aa9b22c9c82c200c19101c8337c8a39,1,128,257694,20,20,0x00000000,0,BDSAC02,BDSAC02,BDSAC,,BDSHOUT,,NONE
BDZOMBIE,ok,4168179b87f3d2409af3d84c216f47e44082683662bb495efb1d0ddc47490643,65,128,215920,16,16,0x00000000,0,NONE,ZOMBIE,NONE,NONE,BDSHOUT,BDFIGH01,
BDUNSEN,ok,696229d378bad8de853a4a21bf770f2ead520477c67ef25492d17d2f25e6e759,900,128,266067,70,70,0x00000000,0,BDUNSEN,,,,BDSHOUT,,BDFIGH01
C0MNEV01,ok,6c2b5f5712f1e9b8e7419b39592c33d7739c1ea7e713b9c6e894e1ee76199ccf,0,255,349417,64,64,0x00000000,0,C0MNEV01,,BDPLAYER,NONE,NONE,BDMONK01,
BDFIST60,ok,fb84fd60df3a30f61812c61b2ba596a1887d945a1212e07f91d5b06c0df9f150,420,255,209443,70,70,0x00000000,0,BDFIST60,BDFIST60,BDFIST60,,BDSHOUT,BDFIGH01,
BDCORPSE,ok,9984bafadb8158dc8e87e1299f39b58a9d1560eec02ee4780a15795906557bd4,15,128,209426,0,7,0x00000800,1,BDCORPSE,,,NONE,,NONE,
BDISABEL,ok,dc7959a72d2191226cf319d7ee3e77d9e1eda81fdb57f6f9d610d281ef56a7aa,1400,128,249324,96,96,0x00000000,0,BDISABEL,BDISABEL,BDISABEL,BD123IAI,BDSHOUT,BDFIGH01,
BDIKROS,ok,311289c81a09713fc5393f15f19d2ad1515e63a26100bf0c04d606116277820a,2000,128,249325,36,36,0x00000000,0,BDIKROS,BDIKROS,BDIKROS,BD123IAI,BDSHOUT,BDMAGE01,
ORC03_,ok,e0f4258e2e7f2f8ac1cd66c92faf98ff3e92e9c91d6b4e574b3c3237d5b51bc8,175,255,256990,24,24,0x00000000,0,ORC03,,,BDENSHTV,,,BDPRI00
BDOTILDA,ok,871a2712b2c7bea40ee53d98188c70bd20ee4c1082672599a104b3e35894dfe5,975,128,256492,90,90,0x00000000,0,BDOTILDA,BDOTILDA,BDOTILDA,BDFIST,BDSHOUT,BDFIGH01,
BDFIST24,ok,3070fa3337e508d5ea1f039d2ec491ec405eff9c5d00957d8bd916c7b9b45616,650,128,240868,64,64,0x00000000,0,BDFIST24,BDFIST20,,BDFIST,BDSHOUT,BDCLER22,
VOGHIL7,ok,1fb3d17df3f02f4befe678559ab2be2c5a9bc9de938d76b4d6456a7a9ee3d262,0,128,235626,42,42,0x00000000,0,VOGHILN,BDVOGHIL,BDVOGHIL,BDVOGHIC,BDSHOUT,BDBARD01,
BDBFORT7,ok,e377b91827fa7c7d03d8327a0a2794619fc14c3087176ddc4c090c98f3f2a58e,420,128,250488,50,50,0x00000000,0,BDBFORT7,BDBFORT7,BDFORTX,,BDSHOUT,BDFIGH01,
BDBFORT8,ok,3cd486db7c33de78867d481ea9bdd730c079ff03d9491bfc05c6349033ba4b2f,420,128,250488,60,60,0x00000000,0,BDBFORT8,BDBFORT7,BDFORTX,,BDSHOUT,BDFIGH01,
BDOGRE03,ok,c713ef286dcfada2809b288fb5a755978d5f3fecd305c6f4e943badbe7778a92,650,255,209354,35,35,0x00000000,0,BDOGRE03,,,BDENSHTV,,BDOGRE03,BDFIG00
TROLSP01,ok,bf6d5101aa2beb87b9ed4a3966ee04b728f8cc2315bade59581fe4003d77403b,1500,255,269483,64,64,0x00000000,0,TROLSP01,,TROLL01,BDENSHTV,,,BDFIG00
CATJAG01,ok,58cd649397e63631937e9f9088016f3c52e46bbbb9954e00b79d72f32e5cb897,420,128,269523,33,33,0x00000000,0,CATJAG01,,,BDGRSHTV,HUNTER,BDANIMN,BDNONIN
BDURE7A,ok,bd8119f6ba554a4091f2aee83850cbff64885a8229ce8726622157d6f4cafaa9,15,128,252888,8,8,0x00000000,0,BDURE7A,BDURE7A,BDURE7A,NONE,NONE,NONE,WTRUNBE
BDURE7B,ok,7cd0831c4a2a580e5f3bbfd71858cdba7855585433804a8a4e79e8fc0fc0cc2d,15,128,252888,8,8,0x00000000,0,BDURE7B,BDURE7B,BDURE7A,,,,WTRUNBE
BDURE7C,ok,2f19b488806014c63c57676e5daee6b841a08f1a894c543be63cd6d726800aa4,7,128,209406,8,8,0x00000000,0,BDURE7C,BDURE7C,BDURE7A,NONE,NONE,NONE,WTRUNBE
BDURE10A,ok,0fe273eb74ba1013655ebb531fb0db38c007d5cc706c5623482a5e856979b0b6,15,128,213825,10,10,0x00000000,0,BDURE10A,BDURE10A,BDURE10A,,BDSHOUT,NONE,DW2RS2GE
BDURE10B,ok,c8da6e0e904ace0449a2ae3f82393ba1fa557917732c61c52f35398f0968fab4,65,128,213838,10,10,0x00000000,0,BDURE10B,BDURE10B,BDURE10B,,BDSHOUT,,DW2RS2GE
BDURE10C,ok,99852ff7041b639f142dcb8b3a64565939bc30faa239894787c11357578aacf8,65,128,213838,10,10,0x00000000,0,BDURE10C,,BDURE10B,,BDSHOUT,NONE,DW2RS2GE
BDOGRE06,ok,51f727345854b10aed233ce8b0cf7f0c4d9e4c86b7d6e0a973bd1d4454e932f3,975,255,270594,84,84,0x00000000,0,BDOGRE06,,,BDENSHTV,,,BDFIG00
BDOGRE04,ok,1778c60d723313738372b468b0dce9956c5bd8f94cf22a8457f7106f426116d5,270,255,270592,50,50,0x00000000,0,BDOGRE04,,,BDENSHTV,,,BDFIG00
BDOGRE05,ok,1a4fde6e6f044285d3da888a2640a7c9c720f274ac0aeaa578da8f12e0a5c8ac,420,255,270593,48,48,0x00000000,0,BDOGRE05,,,BDENSHTV,,,BDSHM00
BDBOAR01,ok,e3f6deb02110de0a680d71bd7f12377817ffe0d94318deae4f574d99b5182011,175,255,260496,27,27,0x00000000,0,BDBOAR01,,,BDENSHTV,,,BDNONIN
BDTROLSH,ok,48e04d20e298df7ad01ed87eb7d2d75a4645e70cacda28339f971f70bef23e09,2000,255,270595,56,56,0x00000000,0,BDTROLSH,,TROLL01,BDENSHTV,,,BDSHM00
BDSPIDER,ok,3d3b87a05a3fa92753e33c9a47cc8b8d85ad8a1db5d75483a85693922c61ebd9,65,255,269412,8,8,0x00000000,0,BDSPIDER,,,,,,BDSPIDER
WOLFDI,ok,7c8df172f082911b40673063b8bfa8faf2c4394f47194120d62b46cbe3b74b85,125,255,8772,33,33,0x00000000,0,wolfdi,,DW#GPSHM,NONE,DIREWOLF,HUNTER,DW2MP2MO
BDBUGB01,ok,353134ad08d921fb68b3d4b99a237a65709d974514e45d4769cdc427c577903e,175,255,264503,40,40,0x00000000,0,BDBUGB01,NONE,NONE,NONE,BDSHOUT,BDFIGH01,NONE
BDCOOGAN,ok,6c24da407f1434817ceb95c3edd325e48d1c0042bacb4f49c986deef69d8f821,420,128,270085,70,70,0x00000000,0,BDCOOGAN,BDCOOGAN,INITDLG2,,BDSHOUT,BDFIGH01,
BDBUGB10,ok,bda85024fb38f6d396fe499a3ddc4e88010e622e70e2f50ca62064d75f3d3338,270,255,264504,50,50,0x00000000,0,BDBUGB10,NONE,NONE,NONE,BDSHOUT,BDFIGH01,NONE
BDBUGB02,ok,885e31367b03fa2e5bf0285ef5a14a84a2a1742feb3bb821e20b9d53795c9406,175,255,264503,40,40,0x00000000,0,BDBUGB02,NONE,NONE,NONE,BDSHOUT,BDFIGH01,NONE
BDBUGB20,ok,59db516f6dbe10bf57788bf8e4a342a46770dc899afd6b60b6ecd21df9ee6947,650,255,269236,48,48,0x00000000,0,BDBUGB20,NONE,NONE,NONE,BDSHOUT,BDCLER01,NONE
BDBUGB12,ok,78dfe19669e6a0a3215d8874cf80d6e74f7b3d7ba7f562bd1a4ea01c2e2a07d0,420,255,270556,60,60,0x00000000,0,BDBUGB12,NONE,NONE,NONE,BDSHOUT,BDFIGH01,NONE
BDBUGB04,ok,d1ed96f0e965c21e2c2736620a19a66338c5cc329620e078bb69fb28033bfd11,270,255,270555,35,35,0x00000000,0,BDBUGB04,NONE,NONE,NONE,BDSHOUT,BDFTHI01,NONE
BDMORENT,ok,217cc453fef015d1b6a10f636ff49d797087d9b6736ce89a7d7b86e868cc4a07,13000,128,264533,112,112,0x00000001,0,BDMORENT,BDMORENT,BDMORENT,,,,BDFIG00
BDBUGB03,ok,5305c02e2e355804706018b7a13339288edf912392d8312bf044fe7df033e94e,175,255,264503,40,40,0x00000000,0,BDBUGB03,NONE,NONE,NONE,BDSHOUT,BDFIGH01,NONE
BDBUGB11,ok,aaea979246a2c4bb8549de23e35649b7ebb7b5ddb4d46580c90aeb82a4f4e3be,270,255,264504,50,50,0x00000000,0,BDBUGB11,NONE,NONE,NONE,BDSHOUT,BDFIGH01,NONE
BDSNORGA,ok,b4f0b88e5e88d50087e84e05c12be39766e128d7a0457d2f702f927edeb11e19,975,255,264505,70,70,0x00000000,0,BDSNORGA,BDSNORGA,SHOUTDLG,NONE,BDSHOUT,BDFIGH01,NONE
BDSHADOW,ok,89e75d4391c890140ba63e65d029778d845622365e163f03ecc9667a50c7be74,3000,128,270338,72,72,0x00000000,0,BDSHADOW,BDSHADOW,BDMISC01,BDSHADOW,,BDSHOUT,BDFIGH01
BDBUGB21,ok,7aaf6217e0449b92d1e85e8b156efe8c3c4f54f2128e4eb8c8b88c918c1556b1,975,255,270557,56,56,0x00000000,0,BDBUGB21,NONE,NONE,NONE,BDSHOUT,BDCLER01,NONE
BDMADELE,ok,08803192e4a88030100086e5874b11076637bb4a8207c1ea79903dbe537b89a5,650,128,264343,56,56,0x00000000,0,BDMADELE,BDMADELE,BDMADELE,,,,
WORG,ok,de59fb2b2f86c37a92dc981a39726a3b573c39780b1f92584bf83655485b0e45,120,255,208770,26,26,0x00000000,0,None,,DW#GPSHM,NONE,NONE,NONE,DW2MP2MO
BDCULT01,ok,ae3e8236e506d6646b8b8a20e925f11e3de0e1977407d0c8cadcebf1c49012c4,420,128,264345,56,56,0x00000000,0,BDCULT01,BDCULT,,BDCULT,BDSHOUT,BDMONK01,NONE
BDCULT03,ok,acb55f077b7087ee5efac95a301f2c466d32bc3defcb8dcee7856fc16a10f92a,420,128,264345,42,42,0x00000000,0,BDCULT03,BDCULT,,BDCULT,BDSHOUT,BDTHIE01,
BDCULT21,ok,672bb3234ab0dcdb9932c91f1bf94b50f90824f0fd6f84e6f1cbe8b1855d763f,420,128,264347,70,70,0x00000000,0,BDCULT21,BDCULT,,BDCULT,BDSHOUT,BDFIGH01,
BDCULT04,ok,ce913c2de89399409eee545f837fe192dd1ba30b7fc7d46b0033f7018cbfe7b0,420,128,264345,42,42,0x00000000,0,BDCULT04,BDCULT,,BDCULT,BDSHOUT,BDTHIE01,
BDCULT02,ok,c3621bc4dd9b35699202819781bac71b52f45a9395a5082222ea270d7546c6f0,420,128,264345,56,56,0x00000000,0,BDCULT02,BDCULT,NONE,BDCULT,BDSHOUT,BDMONK01,NONE
BDCULT22,ok,cb325c95ea70fa13a2326f722e353126b0764d7ead4ef165e2a6b8a266d2d496,420,128,264347,70,70,0x00000000,0,BDCULT22,BDCULT,,BDCULT,BDSHOUT,BDFIGH01,
BDZIATAR,ok,243d9151b1b0ba02300516fd365816beca15583173cf7625349f2137bd2da4b1,3000,128,264349,81,81,0x00000000,0,BDZIATAR,BDZIATAR,BDZIATAR,,BDSHOUT,BDHALFGR,
BDCULT23,ok,966b639cf81388b8d69c1949bc0db0386a16f580d60f92a12eb45d36938e1af8,650,128,264347,54,54,0x00000000,0,BDCULT23,BDCULT,,BDCULT,BDSHOUT,BDFTHI01,
BDCULT24,ok,e72ecf8e0f330012c584d6bb08440eed8c4caccc62ee7420dd9fb0f27e9827b8,420,128,264347,48,48,0x00000000,0,BDCULT24,BDCULT,,BDCULT,BDSHOUT,BDFTHI01,
BDCULTX,ok,252a517fe67a948e3d2470f7d0b86cf472b7fd665a4c1c530b69286ae2b0e2a6,420,128,264345,56,56,0x00000000,0,BDCULTX,BDCULTX,BDCULTX,,BDSHOUT,BDMONK01,NONE
UMBHUL01,ok,43316db0795ee6ff94f7982a35e16b2f9c8f207252e5466659a26db863519073,4000,255,3020,74,74,0x00000000,0,None,,GENSHT01,NONE,NONE,UMBHUL01,DW2MC2MO
BDAKANNA,ok,27810b13194369464b3182e0a293ee3cafcfed88f88fa78cb00868ff82490e93,4000,128,264352,66,66,0x00000000,0,BDAKANNA,BDAKANNA,BDAKANNA,,BDSHOUT,BDCLTH01,
BDASHIRU,ok,99c4aad084704b02f4503f06dcddcc413d9a6b83ecddef6d2593eba79bbc3009,6000,255,264327,96,96,0x00000000,0,BDASHIRU,NONE,,NONE,NONE,NONE,BDASHIRU
BDDARSKH,ok,3b2d3d689f60b357cfe995a5479f3caf23f8f9b65985e2a064167cfba7d068a8,9000,255,264356,68,68,0x00000000,0,BDDARSKH,BDDARSKH,SHOUTDL2,NONE,NONE,BDFLAY01,
BDKHARMY,ok,46c15dee3f7553b9faa3d29c352555e3a4448add28f95403f478bee6af2b3a4f,420,128,264383,60,60,0x00000000,0,BDKHARMY,BDKHARMY,BDKHER,,BDSHOUT,BDFIGH01,NONE
BDKHER1,ok,358e4bd615ae12f4ecc2e3bc49145a580d4d802316f25e0f202892fd840c4d9d,420,128,245494,60,60,0x00000000,0,BDKHER1,BDCRUS,BDKHER,,BDSHOUT,BDFIGH01,
BDKHER2,ok,55d5b3a9f7ea2b63fafe234516068e7573758082553e1a8eb57b1382b292f1d2,420,128,245494,60,60,0x00000000,0,BDKHER2,BDCRUS,BDKHER,,BDSHOUT,BDFIGH01,
BDCULTD1,ok,ddf96c4c2d622e4a668ab8d4ff05235544eaa4db9a586eff961c57c08b53905b,420,128,264345,40,40,0x00000800,1,BDCULTD1,,,,,,
BDCULTD2,ok,2f0d4af6965713a7a6962c332066dbf33d5abaf821772c7aab2e4f11dc0f6c2e,420,128,264345,35,35,0x00000800,1,BDCULTD2,,,,,,
BDCULTD4,ok,a5cb8ae1ff0fe95994372f8c4304fc9d778e7df452dac9b2596d4f98cdb61105,420,128,264347,55,55,0x00000800,1,BDCULTD4,,,,,,
BDCULTD3,ok,5adfc59be85fb78378e5e41d49a0e7d4981ace0a9079aa38c48a18b728f3b4df,420,128,264347,55,55,0x00000800,1,BDCULTD3,,,,,,
BDCULT41,ok,a633cd0ababa2200f4f08b5643175383df221e1d7d8c897b587833d89032e65e,1400,255,270222,90,90,0x00000000,0,BDCULT41,BDCULT,,,BDSHOUT,BDFIGH01,
BDCULT42,ok,629d531d7e96e7aa2b7d9b3b8ac0111e8dfdb7fd443026f23fc113026f5bc215,2000,255,270223,40,40,0x00000000,0,BDCULT42,BDCULT,,,BDSHOUT,BDMAGE01,
BDCULT43,ok,6ba36ef8455683aafd8120599a9d2b33606f8c1989d5acd10d4900aac71edaa8,1400,255,270224,90,90,0x00000000,0,BDCULT43,BDCULT,,,BDSHOUT,BDFIGH01,
BDCULT44,ok,363dca21b759edd760d828bba996cfc4b04a890c72312beb229a9288ea378f7e,1400,255,270225,90,90,0x00000000,0,BDCULT44,BDCULT,,,BDSHOUT,BDFIGH01,
BDNEOTHE,ok,851257ffa713a5a628f72b0f65e83468fe31faeefccd721f0125063f90c5f525,20000,255,264350,128,128,0x00000000,0,BDNEOTHE,,,,BDNEOTHE,NONE,NONE
BDCULT25,ok,29358a19824072aaf3331479e34f8019acc0c04f24ed35fa21106295786dd960,1400,128,270583,74,74,0x00000000,0,BDCULT25,BDCULT,,BDCULT,BDSHOUT,BDFMAG01,
BDCULT26,ok,376abfc5a9c8a574650196428c23d637d170b7dc5847f694eb2704bef0619884,1400,128,270583,74,74,0x00000000,0,BDCULT26,BDCULT,,BDCULT,BDSHOUT,BDFMAG01,
BDCULT27,ok,f294b80ab9bd4b75afe1210bea358ee9f5273e1b551cbbc82dfd6a769c121786,2000,128,270584,36,36,0x00000000,0,BDCULT27,BDCULT,,BDCULT,BDSHOUT,BDMAGE01,
BDCULT28,ok,fa3898723d05ee2e8b62d082e275fcda515e2a9581bb6ec0bdc4d2b1192d267a,2000,128,270584,36,36,0x00000000,0,BDCULT28,BDCULT,,BDCULT,BDSHOUT,BDMAGE01,
BDCULT30,ok,599a513cf889cb97f44b5100539134e50405da875166308b3f9a44be48491002,1400,128,270585,72,72,0x00000000,0,BDCULT30,BDCULT,BDCULT30,NONE,BDSHOUT,BDMONK01,NONE
STALKE_,ok,f09cd24f9d133ba3a5c42f3eee44adcdd2cbcc78e51dc71b41f55439be03aeb8,3000,255,210312,64,64,0x00000000,0,None,NONE,NONE,NONE,NONE,NONE,DW1MELMO
BDCRAWMU,ok,dcc4bc997971ac3e1614f99a713952cd767b4786bda96e5e124053ab34ba9a74,420,255,225542,48,48,0x00000000,0,BDCRAWMU,,NONE,CCRAWLER,NONE,NONE,NONE
BD328OSO,ok,5d210f0659f5a94a80477ee7eaed77792bc8e5d880bd4a98bd9813d9dd487db7,900,255,209343,66,66,0x00000000,0,,,NONE,NONE,BEAR,NONE,DW2MC2MO
BDGIANHL,ok,af9215d627d327f28011532e761e2da6e3fbdb981409acc69c0c2eea3d813bae,3500,255,269135,130,130,0x00000000,0,BDGIANHL,,,BDENSHTV,,,BDFIG00
BDOROG01,ok,189905e8777a68955fcf3e1c6a6bbbf5caf697853cd68f422669ef60cd051417,150,255,269543,30,30,0x00000000,0,BDOROG01,,,BDENSHTV,,,BDFIG00
BDOROGSG,ok,6cda86c733fb3c97729e2942d998e8bcbaaeb5cce957ed340fc769cc932fa379,250,255,269544,60,60,0x00000000,0,BDOROGSG,,,BDENSHTV,,,BDFIG00
BDOROG03,ok,9e9cf9e1c0ddd6f0c0aa4833026027cd5f604ecafc9faf904a3f73d11594a528,650,255,269545,40,40,0x00000000,0,BDOROG03,,,BDENSHTV,,,BDPRI00
BDOROG02,ok,14f9c9a0a573fc03147efc6eacacc24d4675d5bce9f4a07f5e6dc03e3e762435,175,255,269546,50,50,0x00000000,0,BDOROG02,,,BDENSHTV,,,BDFIG00
BDDEADTH,ok,85f40a490815f3c33f337b7215040c278cecc9091f46c11edda687d750787785,0,127,223068,10,10,0x00000800,1,BDDEADTH,NONE,NONE,NONE,NONE,NONE,NONE
