cre_key,index,item,flags_hex,undroppable,charges1,charges2,charges3
BDCRUCM7,7,UNICAEL,0x00000000,0,0,0,0
BDCRUCM7,8,DW#RND04,0x00000000,0,0,0,0
BDCRUMF7,0,POTN08,0x00000002,0,1,0,0
BDCRUMF7,1,UNICAEL,0x00000000,0,0,0,0
BDCRUMF7,2,DART11,0x00000000,0,20,0,0
BDCRUMF7,3,DAGG01,0x00000000,0,0,0,0
BDCRUMF7,4,BRAC02,0x00000000,0,0,0,0
BDCRUMF7,5,CLCK11,0x00000000,0,0,0,0
BDCRUMF7,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUSM5,0,HELM01,0x00000008,1,0,0,0
BDCRUSM5,1,CHAN04,0x00000000,0,0,0,0
BDCRUSM5,2,SW1H01,0x00000000,0,0,999,0
BDCRUSM5,3,POTN08,0x00000002,0,1,0,0
BDCRUSM5,4,UNICHILL,0x00000000,0,0,0,0
BDCRUSF5,0,HELM01,0x00000000,0,0,0,0
BDCRUSF5,1,CHAN01,0x00000000,0,0,0,0
BDCRUSF5,2,SHLD01A,0x00000000,0,0,0,0
BDCRUSF5,3,BLUN02,0x00000000,0,1,0,0
BDCRUSF5,4,POTN08,0x00000002,0,1,0,0
BDCRUSF5,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUSF5,6,DW#RND11,0x00000000,0,0,0,0
BDCRUSF5,7,DW#RND26,0x00000000,0,0,0,0
BDCRUAM5,0,HELM01,0x00000008,1,0,0,0
BDCRUAM5,1,CHAN04,0x00000000,0,0,0,0
BDCRUAM5,2,XBOW01,0x00000000,0,0,0,0
BDCRUAM5,3,SW1H07,0x00000000,0,0,0,0
BDCRUAM5,4,BOLT01,0x00000000,0,20,0,0
BDCRUAM5,5,UNICAEL,0x00000000,0,0,0,0
BDCRUAM5,6,POTN08,0x00000002,0,1,0,0
BDCRUAM5,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUAM5,8,DW#RND12,0x00000000,0,0,0,0
BDCRUAM5,9,DW#RND25,0x00000000,0,0,0,0
BDCRUAF5,0,HELM01,0x00000008,1,0,0,0
BDCRUAF5,1,LEAT04,0x00000000,0,0,0,0
BDCRUAF5,2,BOW03,0x00000000,0,1,0,0
BDCRUAF5,3,DAGG01,0x00000000,0,0,0,0
BDCRUAF5,4,AROW01,0x00000000,0,40,0,0
BDCRUAF5,5,UNICAEL,0x00000000,0,0,0,0
BDCRUAF5,6,POTN08,0x00000002,0,1,0,0
BDCRUAF5,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUAF5,8,DW#RND12,0x00000000,0,0,0,0
BDCRUAF5,9,DW#RND26,0x00000000,0,0,0,0
BDANKH01,0,ANKHEG1,0x00000000,0,0,0,0
BDANKH01,1,ANKHEG2,0x00000000,0,0,0,0
BDANKH01,2,MISC12,0x00000002,0,0,0,0
BDANKH01,3,RNDTRE08,0x00000000,0,0,0,0
BDKAELET,0,HELMNOAN,0x0000000A,1,0,0,0
BDKAELET,1,DWCHAN01,0x0000000A,1,0,0,0
BDKAELET,2,SHLD11,0x00000000,0,0,0,0
BDKAELET,3,BLUN02,0x00000000,0,1,0,0
BDKAELET,4,DWDART01,0x0000000A,1,8,0,0
BDKAELET,5,POTN08,0x00000002,0,2,0,0
BDKAELET,6,BDINSIGR,0x00000002,0,0,0,0
BDUMAR,0,BDINSIGC,0x00000002,0,0,0,0
BDUMAR,1,POTN08,0x00000002,0,2,0,0
BDUMAR,2,DWDART01,0x0000000A,1,8,0,0
BDUMAR,3,DWSW1H02,0x0000000A,1,1,0,0
BDUMAR,4,DWCHAN01,0x0000000A,1,0,0,0
BDUMAR,5,HELMNOAN,0x0000000A,1,0,0,0
BDBELLOW,0,DART03,0x0000000A,1,10,0,0
BDBELLOW,1,SW1H04,0x0000000A,1,0,0,0
BDBELLOW,2,DW#RND03,0x00000000,0,0,0,0
BDBELLOW,3,DW#RND12,0x00000000,0,0,0,0
BDBELLOW,4,DW#RND26,0x00000000,0,0,0,0
BDCONCOC,0,UMBER01,0x00000008,1,0,0,0
BDLADLE,0,BDHELMJ3,0x00000008,1,0,0,0
BDLADLE,1,PLAT01,0x00000000,0,0,0,0
BDLADLE,2,SW1H08,0x00000000,0,0,0,0
BDLADLE,3,POTN52,0x00000000,0,1,0,0
BDLADLE,4,DW#HASPT,0x00000000,0,0,0,0
BDLADLE,5,DW#RND12,0x00000000,0,0,0,0
BDLADLE,6,DW#RND25,0x00000000,0,0,0,0
BDCRUS92,0,POTN08,0x00000000,0,1,0,0
BDCRUS92,1,UNICAEL,0x00000000,0,0,0,0
BDCRUS92,2,BULL01,0x00000000,0,40,0,0
BDCRUS92,3,SLNG01,0x00000008,1,0,0,0
BDCRUS92,4,STAF01,0x00000000,0,0,0,0
BDCRUS92,5,CLCK10,0x00000008,1,0,0,0
BDCRUS92,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUS92,7,DW#RND37,0x00000000,0,0,0,0
BDCRUS91,0,HELM01,0x00000008,1,0,0,0
BDCRUS91,1,CHAN04,0x00000008,1,0,0,0
BDCRUS91,2,SW1H01,0x00000008,1,0,999,0
BDCRUS91,3,UNICAEL,0x00000000,0,0,0,0
BDCRUS91,4,POTN08,0x00000000,0,1,0,0
BDCRUS91,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUS91,6,DW#RND12,0x00000000,0,0,0,0
BDCRUS91,7,DW#RND26,0x00000000,0,0,0,0
BDCRUS89,0,HAMM01,0x00000008,1,0,0,0
BDCRUS89,1,HAMM01,0x00000008,1,0,0,0
BDCRUS87,0,STAF01,0x00000008,1,0,0,0
BDCRUS88,0,BLUN01,0x00000008,1,0,0,0
BDSAHGD1,0,HELM01,0x00000008,1,0,0,0
BDSAHGD1,1,PLAT01,0x00000008,1,0,0,0
BDSAHGD1,2,SW1H04,0x00000008,1,0,0,0
BDSAHGD1,3,UNICAEL,0x00000000,0,0,0,0
BDSAHGD1,4,POTN08,0x00000000,0,1,0,0
BDSAHGD1,5,SHLD03A,0x00000000,0,0,0,0
BDSAHGD1,6,DW#HASPT,0x00000000,0,0,0,0
BDSAHGD1,7,DW#RND12,0x00000000,0,0,0,0
BDSAHGD1,8,DW#RND26,0x00000000,0,0,0,0
BDSAHGD2,0,BDHELM03,0x00000008,1,0,0,0
BDSAHGD2,1,LEAT04,0x00000008,1,0,0,0
BDSAHGD2,2,SW1H04,0x00000008,1,0,0,0
BDSAHGD2,3,BOW03,0x00000008,1,0,0,0
BDSAHGD2,4,AROW02,0x00000000,0,40,0,0
BDSAHGD2,5,UNICAEL,0x00000000,0,0,0,0
BDSAHGD2,6,POTN08,0x00000000,0,1,0,0
BDSAHGD2,7,DW#HASPT,0x00000000,0,0,0,0
BDSAHGD2,8,DW#RND11,0x00000000,0,0,0,0
BDSAHGD2,9,DW#RND26,0x00000000,0,0,0,0
BDSAHGD3,0,HELM01,0x00000008,1,0,0,0
BDSAHGD3,1,CHAN04,0x00000008,1,0,0,0
BDSAHGD3,2,XBOW01,0x00000008,1,0,0,0
BDSAHGD3,3,DAGG01,0x00000008,1,0,0,0
BDSAHGD3,4,BOLT01,0x00000000,0,40,0,0
BDSAHGD3,5,UNICAEL,0x00000000,0,0,0,0
BDSAHGD3,6,POTN08,0x00000000,0,1,0,0
BDSAHGD3,7,DW#HASPT,0x00000000,0,0,0,0
BDSAHGD3,8,DW#RND12,0x00000000,0,0,0,0
BDSAHGD3,9,DW#RND26,0x00000000,0,0,0,0
BDCRUS80,0,HELM01,0x00000008,1,0,0,0
BDCRUS80,1,CHAN04,0x00000008,1,0,0,0
BDCRUS80,2,XBOW01,0x00000008,1,0,0,0
BDCRUS80,3,SW1H04,0x00000008,1,0,0,0
BDCRUS80,4,BOLT01,0x00000000,0,40,0,0
BDCRUS80,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS80,6,POTN08,0x00000000,0,1,0,0
BDCRUS80,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS80,8,DW#RND12,0x00000000,0,0,0,0
BDCRUS80,9,DW#RND26,0x00000000,0,0,0,0
BDCRUS81,0,HELM01,0x00000008,1,0,0,0
BDCRUS81,1,CHAN04,0x00000008,1,0,0,0
BDCRUS81,2,SHLD03A,0x00000008,1,0,0,0
BDCRUS81,3,HAMM01,0x00000008,1,0,0,0
BDCRUS81,4,UNICAEL,0x00000000,0,0,0,0
BDCRUS81,5,POTN08,0x00000000,0,1,0,0
BDCRUS81,6,DW#HASPT,0x00000000,0,0,0,0
BDCRUS81,7,DW#RND12,0x00000000,0,0,0,0
BDCRUS81,8,DW#RND25,0x00000000,0,0,0,0
BDCRUS82,0,HELM01,0x00000008,1,0,0,0
BDCRUS82,1,LEAT04,0x00000008,1,0,0,0
BDCRUS82,2,BOW03,0x00000008,1,0,0,0
BDCRUS82,3,DAGG01,0x00000008,1,0,0,0
BDCRUS82,4,AROW01,0x00000000,0,40,0,0
BDCRUS82,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS82,6,POTN08,0x00000008,1,1,0,0
BDCRUS82,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS82,8,DW#RND11,0x00000000,0,0,0,0
BDCRUS82,9,DW#RND26,0x00000000,0,0,0,0
BDCRUS83,0,PLAT01,0x00000008,1,0,0,0
BDCRUS83,1,SW1H04,0x00000008,1,0,0,0
BDCRUS83,2,UNICAEL,0x00000000,0,0,0,0
BDCRUS83,3,POTN08,0x00000000,0,1,0,0
BDCRUS83,4,SHLD03,0x00000008,1,0,0,0
BDCRUS83,5,DW#HASPT,0x00000000,0,0,0,0
BDCRUS83,6,DW#RND11,0x00000000,0,0,0,0
BDCRUS83,7,DW#RND26,0x00000000,0,0,0,0
BDCRUS84,0,HELM01,0x00000008,1,0,0,0
BDCRUS84,1,LEAT04,0x00000008,1,0,0,0
BDCRUS84,2,SHLD01A,0x00000008,1,0,0,0
BDCRUS84,3,AX1H01,0x00000008,1,0,999,0
BDCRUS84,4,AX1H04,0x00000000,0,10,0,0
BDCRUS84,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS84,6,POTN08,0x00000000,0,1,0,0
BDCRUS84,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS84,8,DW#RND12,0x00000000,0,0,0,0
BDCRUS84,9,DW#RND25,0x00000000,0,0,0,0
BDCRUS85,0,HELM01,0x00000008,1,0,0,0
BDCRUS85,1,CHAN04,0x00000008,1,0,0,0
BDCRUS85,2,DAGG01,0x00000008,1,0,0,0
BDCRUS85,3,SLNG01,0x00000008,1,0,0,0
BDCRUS85,4,BULL01,0x00000000,0,40,0,0
BDCRUS85,5,UNICAEL,0x00000000,0,0,0,0
BDCRUS85,6,POTN08,0x00000000,0,1,0,0
BDCRUS85,7,DW#HASPT,0x00000000,0,0,0,0
BDCRUS85,8,DW#RND11,0x00000000,0,0,0,0
BDCRUS85,9,DW#RND25,0x00000000,0,0,0,0
BDHAMADC,0,DAGG01,0x0000000A,1,0,0,0
BDTREANT,0,BDPLANT,0x0000000A,1,0,0,0
BDTREANT,1,IPSION,0x0000000A,1,0,0,0
BDTREANT,2,BDTREANT,0x0000000A,1,0,0,0
BDNYMP02,0,DAGG01,0x0000000A,1,1,0,0
BDSHAMB,0,BDPLANT,0x0000000A,1,0,0,0
BDSHAMB,1,IPSION,0x0000000A,1,0,0,0
BDSHAMB,2,BDSHAMB,0x0000000A,1,0,0,0
BDDROWAS,0,HELMNOAN,0x00000000,0,0,0,0
BDDROWAS,1,DWCHAN01,0x0000000A,1,0,0,0
BDDROWAS,2,DWXBOW01,0x0000000A,1,1,0,0
BDDROWAS,3,DWSW1H02,0x0000000A,1,1,0,0
BDDROWAS,4,POTN52,0x00000002,0,1,0,0
BDDROWAS,5,POTN10,0x00000002,0,2,0,0
BDDROWAS,6,DW#HASPT,0x00000000,0,0,0,0
BDDROWAS,7,DW#RND18,0x00000000,0,0,0,0
BDDROWF2,0,HELMNOAN,0x00000000,0,0,0,0
BDDROWF2,1,DWCHAN02,0x0000000A,1,0,0,0
BDDROWF2,2,DWSPER01,0x0000000A,1,1,0,0
BDDROWF2,3,POTN52,0x00000002,0,1,0,0
BDDROWF2,4,POTN26,0x00000002,0,1,0,0
BDDROWF2,5,DW#HASPT,0x00000000,0,0,0,0
BDDROWF2,6,DW#RND12,0x00000000,0,0,0,0
BDDROWF2,7,DW#RND26,0x00000000,0,0,0,0
BDWORIS,0,BDHELMGH,0x00000000,0,0,0,0
BDWORIS,1,BDCHANGH,0x00000000,0,0,0,0
BDWORIS,2,BDRINGGH,0x00000000,0,0,0,0
BDWORIS,3,BDSW2HGH,0x0000000B,1,1,0,0
BDLITLA,0,BDSW1HGH,0x0000000B,1,1,0,0
BDLITLA,1,BDDAGG04,0x0000000B,1,20,0,0
BDLITLA,2,BDRINGGH,0x00000000,0,0,0,0
BDLITLA,3,BDCLCKGH,0x00000000,0,0,0,0
BDSOTUK,0,BDAX1HGH,0x0000000B,1,1,0,0
BDSOTUK,1,BDRINGGH,0x00000000,0,0,0,0
BDSOTUK,2,BDSW1HEL,0x00000000,0,1,0,0
BDSOTUK,3,BDCHANEL,0x00000000,0,0,0,0
BDGHOSTM,0,BDRINGGH,0x00000000,0,0,0,0
BDGHOSTM,1,BDGHOST,0x00000000,0,1,0,0
BDGHOSTF,0,BDRINGGH,0x00000000,0,0,0,0
BDGHOSTF,1,BDGHOST,0x00000000,0,1,0,0
BDRHONDA,0,LEAT04,0x00000000,0,0,0,0
BDRHONDA,1,BDBRAC03,0x00000000,0,0,0,0
BDRHONDA,2,BOOT06,0x00000000,0,0,0,0
BDRHONDA,3,DAGG01,0x00000000,0,0,0,0
BDSLUG,0,BDSLUG,0x0000000A,1,0,0,0
BDSOGR1,0,BLUN07,0x0000000A,1,0,0,0
BDSOGR2,0,BLUN07,0x0000000A,1,0,0,0
BDEINER,0,BDBRAC04,0x00000002,0,0,0,0
BDEINER,1,BLUN06,0x00000000,0,0,0,0
BDEINER,2,RNDTRE08,0x00000000,0,0,0,0
BDEINER,3,POTN09,0x00000000,0,1,0,0
BDBERTOR,0,BLUN07,0x00000000,0,0,0,0
BDBERTOR,1,RNDTRE08,0x00000000,0,0,0,0
BDPOLVI,0,BDHELM03,0x00000000,0,0,0,0
BDPOLVI,1,LEAT01,0x00000000,0,0,0,0
BDPOLVI,2,SHLD11A,0x00000000,0,0,0,0
BDPOLVI,3,BLUN04,0x00000001,0,0,0,0
BDPOLVI,4,SLNG01,0x00000000,0,0,0,0
BDPOLVI,5,BULL01,0x00000000,0,40,0,0
BDPOLVI,6,POTN08,0x00000000,0,2,0,0
BDPOLVI,7,DW#HASPT,0x00000000,0,0,0,0
BDCRU105,0,HELM01,0x00000008,1,0,0,0
BDCRU105,1,PLAT01,0x00000008,1,0,0,0
BDCRU105,2,SW1H02,0x00000000,0,0,999,0
BDCRU105,3,UNICAEL2,0x00000000,0,0,0,0
BDCRU105,4,POTN52,0x00000000,0,1,0,0
BDCRU105,5,SHLD06A,0x00000000,0,0,0,0
BDCRU105,6,POTN09,0x00000000,0,1,0,0
BDCRU105,7,DW#HASPT,0x00000000,0,0,0,0
BDCRU105,8,DW#RND12,0x00000000,0,0,0,0
BDCRU109,0,POTN26,0x00000000,0,0,0,0
BDCRU109,1,POTN08,0x00000000,0,1,0,0
BDCRU109,2,UNICAEL,0x00000000,0,0,0,0
BDCRU109,3,DART03,0x00000000,0,20,0,0
BDCRU109,4,DAGG02,0x00000000,0,0,0,0
BDCRU109,5,CLCK09,0x00000008,1,0,0,0
BDCRU109,6,DW#HASPT,0x00000000,0,0,0,0
BDCRU107,0,HELM01,0x00000008,1,0,0,0
BDCRU107,1,PLAT01,0x00000008,1,0,0,0
BDCRU107,2,BLUN02,0x00000008,1,0,0,0
BDCRU107,3,UNICAEL,0x00000000,0,0,0,0
BDCRU107,4,POTN08,0x00000000,0,1,0,0
BDCRU107,5,DW#HASPT,0x00000000,0,0,0,0
BDCRU108,0,MFIST4,0x00000000,0,0,0,0
BDCRU108,1,POTN21,0x00000000,0,0,0,0
BDCRU108,2,UNICAEL,0x00000000,0,0,0,0
BDCRU108,3,DW#RND04,0x00000000,0,0,0,0
BDCRU108,4,DW#RND18,0x00000000,0,0,0,0
BDCRU108,5,DW#RND32,0x00000000,0,0,0,0
BDCRU106,0,HELM01,0x00000008,1,0,0,0
BDCRU106,1,CHAN01,0x00000008,1,0,0,0
BDCRU106,2,SHLD01A,0x00000008,1,0,0,0
BDCRU106,3,BLUN04,0x00000008,1,0,0,0
BDCRU106,4,SLNG01,0x00000008,1,0,0,0
BDCRU106,5,BULL02,0x00000000,0,20,0,0
BDCRU106,6,UNICAEL,0x00000000,0,0,0,0
BDCRU106,7,POTN08,0x00000000,0,1,0,0
BDCRU106,8,DW#HASPT,0x00000000,0,0,0,0
BDZHADRO,0,BDSPECTQ,0x0000000A,1,0,0,0
BDZHADRO,1,LICH02,0x0000000A,1,0,0,0
BDZHADRO,2,BDZHADRO,0x0000000A,1,0,0,0
BDZHADRO,3,BDLICH,0x0000000A,1,0,0,0
BDZHADRO,4,RING31,0x00000002,0,0,0,0
BDZHADRO,5,BDROBE01,0x00000002,0,1,1,1
BDZHADRO,6,BDMISC1B,0x0000000A,1,0,0,0
BDENDLES,0,IMMUNE1,0x0000000A,1,0,0,0
BDENDLES,1,RING95,0x0000000A,1,0,0,0
BDENDLES,2,BDENDLES,0x0000000A,1,0,0,0
BDENDLES,3,BDXBOW01,0x00000002,0,0,0,0
BDKHERR,0,SCRL5I,0x00000000,0,0,0,0
BDKHERR,1,SCRL5P,0x00000000,0,0,0,0
BDKHERR,2,BDJAR,0x00000000,0,1,0,0
BDKHERR,3,WAND05,0x00000000,0,5,5,0
BDKHERR,4,SCRL2D,0x00000000,0,1,0,0
BDKHERR,5,POTN52,0x00000000,0,2,0,0
BDKHERR,6,DART05,0x00000000,0,40,0,0
BDKHERR,7,STAF06,0x00000000,0,0,0,0
BDKHERR,8,BDAMUL24,0x00000000,0,0,0,0
BDKHERR,9,MINHP1,0x00000000,0,0,0,0
BDKHERR,10,BDRING08,0x00000000,0,0,0,0
BDKHERR,11,CLCK17,0x00000000,0,0,0,0
BDKHERR,12,DW#HASPT,0x00000000,0,0,0,0
BDDM01,0,BULL02,0x00000000,0,20,0,0
BDDM01,1,WAND04,0x00000000,0,2,0,0
BDDM01,2,POTN08,0x00000000,0,1,0,0
BDDM01,3,SLNG01,0x00000008,1,0,0,0
BDDM01,4,DAGG02,0x00000000,0,0,0,0
BDDM01,5,CLCK09,0x00000000,0,0,0,0
BDDM01,6,DW#HASPT,0x00000000,0,0,0,0
BDDM02,0,BRAC01,0x00000000,0,0,0,0
BDDM02,1,WAND06,0x00000000,0,2,0,0
BDDM02,2,POTN08,0x00000000,0,1,0,0
BDDM02,3,DART04,0x00000000,0,20,0,0
BDDM02,4,STAF01,0x00000008,1,0,0,0
BDDM02,5,DW#HASPT,0x00000000,0,0,0,0
BDDM03,0,WAND02,0x00000000,0,2,0,0
BDDM03,1,POTN08,0x00000000,0,1,0,0
BDDM03,2,DART03,0x00000000,0,20,0,0
BDDM03,3,STAF01,0x00000008,1,0,0,0
BDDM03,4,CLCK10,0x00000000,0,0,0,0
BDDM03,5,DW#HASPT,0x00000000,0,0,0,0
BDDM04,0,WAND06,0x00000000,0,2,0,0
BDDM04,1,POTN08,0x00000000,0,1,0,0
BDDM04,2,BULL04,0x00000000,0,20,0,0
BDDM04,3,SLNG02,0x00000000,0,0,0,0
BDDM04,4,DAGG01,0x00000008,1,0,0,0
BDDM04,5,CLCK10,0x00000000,0,0,0,0
BDDM04,6,DW#HASPT,0x00000000,0,0,0,0
BDDM05,0,WAND04,0x00000000,0,2,0,0
BDDM05,1,POTN08,0x00000000,0,1,0,0
BDDM05,2,BULL09,0x00000000,0,20,0,0
BDDM05,3,SLNG01,0x00000008,1,0,0,0
BDDM05,4,STAF01,0x00000008,1,0,0,0
BDDM05,5,CLCK10,0x00000000,0,0,0,0
BDDM05,6,DW#HASPT,0x00000000,0,0,0,0
BDDM06,0,POTN26,0x00000000,0,2,0,0
BDDM06,1,POTN08,0x00000000,0,1,0,0
BDDM06,2,DART03,0x00000000,0,20,0,0
BDDM06,3,STAF01,0x00000008,1,0,0,0
BDDM06,4,BRAC02,0x00000000,0,0,0,0
BDDM06,5,CLCK14,0x00000000,0,0,0,0
BDDM06,6,DW#HASPT,0x00000000,0,0,0,0
BDZOMBIE,0,RING94,0x00000000,0,0,0,0
BDZOMBIE,1,B1-8,0x00000000,0,0,0,0
BDUNSEN,0,HELMNOAN,0x0000000A,1,0,0,0
BDUNSEN,1,RING95,0x0000000A,1,0,0,0
BDUNSEN,2,SW2H01,0x00000000,0,0,0,0
C0MNEV01,0,C0MNBR06,0x00000002,0,1,0,0
C0MNEV01,1,C0MNRO03,0x00000002,0,1,0,0
C0MNEV01,2,POTN52,0x00000002,0,3,0,0
C0MNEV01,3,POTN09,0x00000002,0,1,0,0
C0MNEV01,4,DW#HASPT,0x00000000,0,0,0,0
C0MNEV01,5,DW#RND18,0x00000000,0,0,0,0
BDFIST60,0,HELM09,0x00000000,0,0,0,0
BDFIST60,1,CHAN04,0x00000000,0,0,0,0
BDFIST60,2,SHLD01A,0x00000000,0,0,0,0
BDFIST60,3,SW1H04,0x00000000,0,0,0,0
BDFIST60,4,UNIFLAM,0x00000000,0,0,0,0
BDFIST60,5,POTN08,0x00000000,0,1,0,0
BDFIST60,6,DW#HASPT,0x00000000,0,0,0,0
BDFIST60,7,DW#RND12,0x00000000,0,0,0,0
BDFIST60,8,DW#RND25,0x00000000,0,0,0,0
BDISABEL,0,HELM06,0x0000000A,1,0,0,0
BDISABEL,1,PLAT01,0x00000000,0,0,0,0
BDISABEL,2,SW1H05,0x00000000,0,0,0,0
BDISABEL,3,POTN52,0x00000000,0,1,0,0
BDISABEL,4,POTN11,0x00000000,0,1,0,0
BDISABEL,5,BDSHLD02,0x00000000,0,1,1,0
BDISABEL,6,BDSTAKE,0x00000002,0,0,0,0
BDISABEL,7,DW#HASPT,0x00000000,0,0,0,0
BDISABEL,8,DW#RND26,0x00000000,0,0,0,0
BDIKROS,0,WAND04,0x00000000,0,5,0,0
BDIKROS,1,DART04,0x00000000,0,40,0,0
BDIKROS,2,STAF02,0x00000000,0,0,0,0
BDIKROS,3,CLCK14,0x00000000,0,0,0,0
BDIKROS,4,DW#RND03,0x00000000,0,0,0,0
ORC03_,0,LEAT10,0x00000002,0,0,0,0
ORC03_,1,STAF01,0x00000002,0,0,0,0
ORC03_,2,SLNG01,0x00000002,0,0,0,0
ORC03_,3,BULL01,0x00000000,0,40,0,0
ORC03_,4,RNDGEM02,0x00000000,0,0,0,0
BDOTILDA,0,HELM09,0x00000000,0,0,0,0
BDOTILDA,1,PLAT01,0x00000000,0,0,0,0
BDOTILDA,2,SHLD02A,0x00000000,0,0,0,0
BDOTILDA,3,SW1H05,0x00000000,0,0,0,0
BDOTILDA,4,UNIFLAM,0x00000000,0,0,0,0
BDOTILDA,5,POTN52,0x00000000,0,1,0,0
BDOTILDA,6,DW#HASPT,0x00000000,0,0,0,0
BDOTILDA,7,DW#RND11,0x00000000,0,0,0,0
BDOTILDA,8,DW#RND26,0x00000000,0,0,0,0
BDFIST24,0,HELM09,0x00000008,1,0,0,0
BDFIST24,1,CHAN01,0x00000008,1,0,0,0
BDFIST24,2,SHLD01A,0x00000008,1,0,0,0
BDFIST24,3,BLUN04,0x00000008,1,0,0,0
BDFIST24,4,SLNG01,0x00000008,1,0,0,0
BDFIST24,5,BULL02,0x00000000,0,40,0,0
BDFIST24,6,UNIFLAM,0x00000000,0,0,0,0
BDFIST24,7,POTN08,0x00000008,1,2,0,0
BDFIST24,8,DW#HASPT,0x00000000,0,0,0,0
VOGHIL7,0,BDHELM17,0x00000001,0,0,0,0
VOGHIL7,1,SHLD17A,0x00000001,0,0,0,0
VOGHIL7,2,BDBRAC13,0x00000001,0,0,0,0
VOGHIL7,3,BDAX1H04,0x00000001,0,40,0,0
VOGHIL7,4,HAMM02,0x00000001,0,0,0,0
VOGHIL7,5,POTN08,0x00000001,0,5,0,0
VOGHIL7,6,POTN45,0x00000001,0,2,0,0
VOGHIL7,7,POTN37,0x00000001,0,1,0,0
VOGHIL7,8,AX1H04,0x00000001,0,40,0,0
BDBFORT7,0,LEAT01,0x00000000,0,0,0,0
BDBFORT7,1,BOW05,0x00000000,0,0,0,0
BDBFORT7,2,DAGG01,0x00000000,0,0,0,0
BDBFORT7,3,AROW01,0x00000000,0,80,0,0
BDBFORT8,0,HELM01,0x00000000,0,0,0,0
BDBFORT8,1,LEAT01,0x00000000,0,0,0,0
BDBFORT8,2,AX1H04,0x00000000,0,10,0,0
BDBFORT8,3,SW1H04,0x00000000,0,0,0,0
BDOGRE03,0,RNDOMAGE,0x00000000,0,0,0,0
BDOGRE03,1,RNDTRI03,0x00000000,0,0,0,0
BDOGRE03,2,RNDSCR05,0x00000000,0,0,0,0
BDOGRE03,3,BDOGRE03,0x0000000A,1,0,0,0
BDOGRE03,4,REGHP1,0x0000000A,1,0,0,0
TROLSP01,0,TROLLSP,0x0000000A,1,0,0,0
TROLSP01,1,TROLLBOO,0x00000000,0,0,0,0
TROLSP01,2,TROLLIMM,0x00000000,0,0,0,0
TROLSP01,3,TROLLREG,0x00000000,0,0,0,0
CATJAG01,0,CATJAG,0x00000000,0,0,0,0
BDURE10A,0,LEAT01,0x00000000,0,0,0,0
BDURE10A,1,SW1H04,0x00000000,0,0,0,0
BDURE10A,2,BOW05,0x00000000,0,0,0,0
BDURE10A,3,AROW08,0x00000000,0,3,0,0
BDURE10A,4,AROW01,0x00000000,0,20,0,0
BDURE10A,5,RNDTRE06,0x00000000,0,0,0,0
BDURE10A,6,0,0x00000002,0,0,0,0
BDURE10B,0,LEAT01,0x00000000,0,0,0,0
BDURE10B,1,SW1H04,0x00000000,0,0,0,0
BDURE10B,2,COMPB05,0x00000000,0,0,0,0
BDURE10B,3,BDAROW03,0x00000000,0,20,0,0
BDURE10B,4,SCRL95,0x00000000,0,0,0,0
BDURE10B,5,BOW05,0x00000002,0,0,0,0
BDURE10C,0,LEAT01,0x00000000,0,0,0,0
BDURE10C,1,SW1H04,0x00000000,0,0,0,0
BDURE10C,2,COMPB05,0x00000000,0,0,0,0
BDURE10C,3,BDAROW03,0x00000000,0,20,0,0
BDURE10C,4,SCRL95,0x00000000,0,0,0,0
BDURE10C,5,BOW05,0x00000002,0,0,0,0
BDOGRE06,0,BDOGRE06,0x0000000A,1,0,0,0
BDOGRE06,1,POTN08,0x00000000,0,2,0,0
BDOGRE06,2,RNDPTN01,0x00000000,0,0,0,0
BDOGRE06,3,RNDTRE07,0x00000000,0,0,0,0
BDOGRE04,0,HELMNOAN,0x0000000A,1,0,0,0
BDOGRE04,1,SW2H01,0x00000000,0,0,0,0
BDOGRE04,2,POTN08,0x00000000,0,0,0,0
BDOGRE04,3,RNDPTN01,0x00000000,0,0,0,0
BDOGRE04,4,RNDTRE06,0x00000000,0,0,0,0
BDOGRE05,0,BLUN01,0x00000000,0,1,0,0
BDOGRE05,1,RNDTRE06,0x00000000,0,0,0,0
BDBOAR01,0,P3-12M4,0x00000000,0,0,0,0
BDTROLSH,0,RNDTRE09,0x00000000,0,0,0,0
BDTROLSH,1,TROLL01,0x0000000A,1,0,0,0
BDTROLSH,2,TROLLBOO,0x0000000A,1,0,0,0
BDTROLSH,3,TROLLIMM,0x0000000A,1,0,0,0
BDTROLSH,4,TROLLREG,0x0000000A,1,0,0,0
BDSPIDER,0,ANTIWEB,0x00000000,0,0,0,0
BDSPIDER,1,SPIDHU1,0x00000000,0,0,0,0
WOLFDI,0,P1-8,0x00000000,0,0,0,0
