area,index,actor_name,x,y,flags_hex,schedule_hex,scheduled_hours,schedule_active,hours,cre,actor_dialogue,actor_override,actor_general,actor_class,actor_race,actor_default,actor_specific,embedded_offset,embedded_size,cre_key,cre_status,cre_sha256,kill_xp,ea,name_strref,current_hp,max_hp,state_hex,state_dead,deathvar,dialogue,cre_override,cre_class,cre_race,cre_general,cre_default
BD0130,67,MERCENARY_DWARF,1260,1602,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHME02,,BDSHSURR,,,,,,0,0,BDSHME02,ok,05945926687ba5d71f8c5fcae16c5f7c847fd80ec50be7e8176f00345f7cf123,175,255,211748,36,36,0x00000000,0,BDSHME02,,,BDENSHTV,BDSHTAUN,,BDFIG00
BD0130,68,MERCENARY_GNOLL,830,1629,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHME03,,BDSHSURR,,,,,,0,0,BDSHME03,ok,cd2bf9e32d974d6ba1328ee0abfe24209d29097c93cef79086fe66e4c5960080,150,255,219697,36,36,0x00000000,0,BDSHME03,,,BDENSHTV,,,BDFIG00
BD0130,69,KORLASZ_MERCENARY_7,762,493,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDKORME7,,BDSHKFIN,,,,,BDSHSURR,0,0,BDKORME7,ok,eb85828831867a53e81ab79927e11a2e8272515a9eb11f3303194b79e19243f4,150,128,211748,24,24,0x00000000,0,BDKORME7,,,BDENSHTV,BDSHTAUN,,BDFIG00
BD0130,70,KORLASZ_MERCENARY_7,1018,396,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDKORME7,,BDSHKFIN,,,,,BDSHSURR,0,0,BDKORME7,ok,eb85828831867a53e81ab79927e11a2e8272515a9eb11f3303194b79e19243f4,150,128,211748,24,24,0x00000000,0,BDKORME7,,,BDENSHTV,BDSHTAUN,,BDFIG00
BD0130,71,KORLASZ_MERCENARY_5,711,363,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDKORME5,,BDSHKFIN,,,,,BDSHSURR,0,0,BDKORME5,ok,2667d4aa7dd4c2a75d2149e71ab04f45b0ce874346ef89282e82a1e25797f163,150,128,211748,24,24,0x00000000,0,BDKORME5,,,BDENSHTV,BDSHTAUN,,BDARCH00
BD0130,72,KORLASZ_MERCENARY_6,912,322,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDKORME6,,BDSHKFIN,,,,,BDSHSURR,0,0,BDKORME6,ok,509850c783b44b313d906af9a03e4bdf4f6b5fda6d1252f1abc14c72ff1572cf,150,128,211748,16,16,0x00000000,0,BDKORME6,,,BDENSHTV,BDSHTAUN,,BDARCH00
BD0130,73,ARMORED_SKELETON,1887,1089,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR01,,BDSHSURR,,,,,BDLCORE,0,0,BDSKGR01,ok,db7e31c4ed39b9dd486b1c92bbbb17e36343670eaa225738629a8dd0b38f5cfb,750,255,264461,60,60,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,74,SKELETON_ARCHER,1874,1153,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,BDSHSURR,,,,,BDLCORE,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD0130,75,SKELETON_ARCHER,2144,1198,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,BDSHSURR,,,,,BDLHARD,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD0130,76,SKELETON_ARCHER,1740,1027,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,BDSHSURR,,,,,BDLHARD,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD0130,77,SHADOWED_SOUL,2197,1165,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHSOUL,,BDSHSURR,,,,,BDLCORE,0,0,BDSHSOUL,ok,a9efbc906c177b24d16fea7877f6314d751e9575b371b659e7bac1528588b9df,1100,255,264467,56,56,0x00000000,0,,,,BDENSHTV,,,BDSHSOUL
BD0130,78,SKELETAL_MAGE,1999,1100,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR07,,BDSHSURR,,,,,BDLINSA,0,0,BDSKGR07,ok,476c68d9c508fb58d023bcab15781182d5592f3727912d40ea51e7221fef5ed3,900,255,264465,20,20,0x00000000,0,,,,BDENSHTV,,,BDSKGR07
BD0130,79,SKELETON_ARCHER,2185,1112,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR04,,BDSHSURR,,,,,BDLCORE,0,0,BDSKGR04,ok,6a5fb2f077227d5384befe7cbd7dd6307b8b0d91167bdae5a9ae26cb41fceeba,250,255,264462,40,40,0x00000000,0,,,,BDENSHTV,,,BDARCHNI
BD0130,80,ARMORED_SKELETON,1877,972,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR01,,BDSHSURR,,,,,BDLHARD,0,0,BDSKGR01,ok,db7e31c4ed39b9dd486b1c92bbbb17e36343670eaa225738629a8dd0b38f5cfb,750,255,264461,60,60,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,81,WIGHT,2707,1992,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWIGHT1,,BDSHSURR,,,,,BDLCORE,0,0,BDWIGHT1,ok,7d7ac2c47559e4c05331c61bbd978c6a4b3360df7d5b58f9d4c93c061aea177d,1000,255,250538,35,35,0x00000000,0,BDWIGHT1,,,BDENSHTV,,,BDFIG00
BD0130,82,IMBUED_WIGHT,3087,1992,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWIGHT2,,BDSHSURR,,,,,BDLHARD,0,0,BDWIGHT2,ok,fba1034108e029c0427fab80cec28da3f89d47d3a73e7dba5cef9851600bad9c,1200,255,264749,40,40,0x00000000,0,BDWIGHT2,,,BDENSHTV,BDWIGHT2,,BDFIG00
BD0130,83,IMBUED_WIGHT,2645,2018,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWIGHT2,,BDSHSURR,,,,,BDLHARD,0,0,BDWIGHT2,ok,fba1034108e029c0427fab80cec28da3f89d47d3a73e7dba5cef9851600bad9c,1200,255,264749,40,40,0x00000000,0,BDWIGHT2,,,BDENSHTV,BDWIGHT2,,BDFIG00
BD0130,84,COLD_WIGHT,3108,1912,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWIGHT3,,BDSHSURR,,,,,BDLINSA,0,0,BDWIGHT3,ok,85602185083ea7f06c2d3ca3205d0c243ff669ca60d377c313b5e203bf4b525a,1400,255,264750,48,48,0x00000000,0,BDWIGHT3,,,BDENSHTV,,,BDFIG00
BD0130,85,COLD_WIGHT,2723,1927,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWIGHT3,,BDSHSURR,,,,,BDLINSA,0,0,BDWIGHT3,ok,85602185083ea7f06c2d3ca3205d0c243ff669ca60d377c313b5e203bf4b525a,1400,255,264750,48,48,0x00000000,0,BDWIGHT3,,,BDENSHTV,,,BDFIG00
BD0130,86,MUMMY,2814,1871,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDMUMM01,,BDSHSURR,,,,,BDLINSA,0,0,BDMUMM01,ok,5b86bc8ddbcaa48b63a00595cc3907a0287bcdbea870a9b7c7c7aa851880e78a,3000,255,247452,51,51,0x00000000,0,BDMUMM01,,,BDENSHTV,BDMUMM01,,BDFIG00
BD0130,87,WRAITH,1627,2503,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWRAI02,,BDSHSURR,,,,,BDLCORE,0,0,BDWRAI02,ok,4693d610b13202834d1fb90cc6221a8debe37a4b2feec4f24d9af2784d91c662,2000,255,230290,48,48,0x00000000,0,BDWRAI02,,,BDENSHTV,,,BDFIG00
BD0130,88,SHADOW,1618,2551,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHAD04,,BDSHSURR,,,,,BDLCORE,0,0,BDSHAD04,ok,b92c841a6b814466718565b06173d03ca83d06fc81a9a9cf2eb145d861fcbd72,420,255,225764,40,40,0x00000000,0,BDSHAD02,,,BDENSHTV,,,BDNONIN
BD0130,89,SHADOW,1827,2660,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHAD04,,BDSHSURR,,,,,BDLCORE,0,0,BDSHAD04,ok,b92c841a6b814466718565b06173d03ca83d06fc81a9a9cf2eb145d861fcbd72,420,255,225764,40,40,0x00000000,0,BDSHAD02,,,BDENSHTV,,,BDNONIN
BD0130,90,WRAITH,1889,2629,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWRAI02,,BDSHSURR,,,,,BDLHARD,0,0,BDWRAI02,ok,4693d610b13202834d1fb90cc6221a8debe37a4b2feec4f24d9af2784d91c662,2000,255,230290,48,48,0x00000000,0,BDWRAI02,,,BDENSHTV,,,BDFIG00
BD0130,91,WRAITH,1705,2594,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDWRAI02,,BDSHSURR,,,,,BDLHARD,0,0,BDWRAI02,ok,4693d610b13202834d1fb90cc6221a8debe37a4b2feec4f24d9af2784d91c662,2000,255,230290,48,48,0x00000000,0,BDWRAI02,,,BDENSHTV,,,BDFIG00
BD0130,92,GREATER_SHADOW,1694,2464,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHADGR,,BDSHSURR,,,,,BDLINSA,0,0,BDSHADGR,ok,4a0023e09604578007078c47e4aefb322a3d7c3df5a25452aac20257214e40cc,3000,255,270338,72,72,0x00000000,0,BDSHADGR,,,BDENSHTV,,,BDFIG00
BD0130,93,BONEBAT,2154,1021,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDBONBAT,,BDSHSURR,,,,,BDLHARD,0,0,BDBONBAT,ok,b844d3a9202688832b9132f3343ae72142d1f68b431b1e6de00cbb3fc5615791,975,255,264633,40,40,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,94,BONEBAT,1785,984,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDBONBAT,,BDSHSURR,,,,,BDLINSA,0,0,BDBONBAT,ok,b844d3a9202688832b9132f3343ae72142d1f68b431b1e6de00cbb3fc5615791,975,255,264633,40,40,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,95,GHAST,3027,1992,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,GHAST,,BDSHSURR,,BDENSHTV,,BDNONIN,,0,0,GHAST,ok,f68858009f702eb9b9d82cbcf488b7a32a4fdbaf1a9c35eb00efe9ff86dbec52,650,255,209348,32,32,0x00000000,0,None,,DW#GPSHM,,NONE,NONE,DW2MP2GE
BD0130,96,GHAST,2964,2086,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,GHAST,,BDSHSURR,,BDENSHTV,,BDNONIN,BDLCORE,0,0,GHAST,ok,f68858009f702eb9b9d82cbcf488b7a32a4fdbaf1a9c35eb00efe9ff86dbec52,650,255,209348,32,32,0x00000000,0,None,,DW#GPSHM,,NONE,NONE,DW2MP2GE
BD0130,97,ZOMBIE,2835,2051,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHZOM1,,BDSHSURR,,,,,,0,0,BDSHZOM1,ok,c43cfc2bc06408c924582a015775a3a922ddbf3765ca73943f1253cce5b583ba,65,255,215920,16,16,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,98,ILLUSIONIST,928,1572,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS08,,BDSHSURR,,,,,BDLINSA,0,0,BDSHIS08,ok,1ae4353bd8e3e7ae29cbe1dc18fbad94f798779bfc65dcc7a5ae33025a14e60e,450,255,269558,35,35,0x00000000,0,BDSHIS08,,,BDENSHTV,BDSHTAUN,BDSHIS08,BDARCH00
BD0130,99,SHADOWDANCER,858,1565,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS07,,BDSHSURR,,,,,BDLHARD,0,0,BDSHIS07,ok,0158d625b9e3ab06a6e6f4fab1f1422ec3ed239a3b0ac90520f78a5b285c282c,350,255,248417,30,30,0x00000000,0,BDSHIS07,,,BDENSHTV,BDSHTAUN,,BDTHF00
BD0130,100,BLACKGUARD,1154,1533,0x00000009,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS06,,BDSHSURR,,,,,BDLCORE,0,0,BDSHIS06,ok,31b6b1657329ff75342f6f628aa698562c506fca0961ee65453cc738bfce42a8,450,255,248417,40,40,0x00000000,0,BDSHIS06,,,BDENSHTV,BDSHTAUN,,BDFIG00
BD0130,101,ASSASSIN,1075,1518,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS09,,BDSHSURR,,,,,BDLCORE,0,0,BDSHIS09,ok,811c36abb3944d86d4ce7a93213c4c08c6252839bf9ee466b3d694eff4279777,300,255,248417,30,30,0x00000000,0,BDSHIS09,,,,BDENSHTV,BDSHTAUN,BDTHF00
BD0130,102,ELVEN_ARCHER,949,1510,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS10,,BDSHSURR,,,,,BDLCORE,0,0,BDSHIS10,ok,b5f3a85619bd918fed42d1735ad69532a16746438d76bc9e85511f2b353e3bae,500,255,269558,50,50,0x00000000,0,BDSHIS10,,,,BDENSHTV,BDSHTAUN,BDARCH00
BD0130,103,ASSASSIN,737,402,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS09,,BDSHKFIN,,BDSHSURR,,,BDLHARD,0,0,BDSHIS09,ok,811c36abb3944d86d4ce7a93213c4c08c6252839bf9ee466b3d694eff4279777,300,255,248417,30,30,0x00000000,0,BDSHIS09,,,,BDENSHTV,BDSHTAUN,BDTHF00
BD0130,104,ASSASSIN,948,371,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS09,,BDSHKFIN,,BDSHSURR,,,BDLHARD,0,0,BDSHIS09,ok,811c36abb3944d86d4ce7a93213c4c08c6252839bf9ee466b3d694eff4279777,300,255,248417,30,30,0x00000000,0,BDSHIS09,,,,BDENSHTV,BDSHTAUN,BDTHF00
BD0130,105,ELVEN_ARCHER,866,429,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS10,,BDSHKFIN,,BDSHSURR,,,BDLCORE,0,0,BDSHIS10,ok,b5f3a85619bd918fed42d1735ad69532a16746438d76bc9e85511f2b353e3bae,500,255,269558,50,50,0x00000000,0,BDSHIS10,,,,BDENSHTV,BDSHTAUN,BDARCH00
BD0130,106,WIZARD_SLAYER,1073,379,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDKORME8,,BDSHKFIN,,BDSHSURR,,,BDLINSA,0,0,BDKORME8,ok,6cf77f5cbcb68b9da463b071d8cf05bcc6746ff59b087fd9270c7f7ac06d9561,500,255,269558,50,50,0x00000000,0,BDKORME8,,,,BDENSHTV,BDSHIS08,BDARCH00
BD0130,107,ASSASSIN,657,498,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHIS09,,BDSHKFIN,,BDSHSURR,,,BDLINSA,0,0,BDSHIS09,ok,811c36abb3944d86d4ce7a93213c4c08c6252839bf9ee466b3d694eff4279777,300,255,248417,30,30,0x00000000,0,BDSHIS09,,,,BDENSHTV,BDSHTAUN,BDTHF00
BD0130,108,CLERIC,821,434,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDKORME9,,BDSHKFIN,,BDSHSURR,,,BDLINSA,0,0,BDKORME9,ok,0850f6c4d6c20e2facb00db692891d50ea70216d3396d7a0676a09dd375c54be,400,255,248417,48,48,0x00000000,0,BDKORME9,,,,BDENSHTV,BDSHTAUN,BDPRI00
BD0130,109,BLADED_SKELETON,1649,1499,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR03,,BDSHSURR,,,,,BDLINSA,0,0,BDSKGR03,ok,bf7b02a2919fe5e2257e6bc00c17b4fb8d2b6ea3b9d6612a7bbd684cc10d92e5,1000,255,264463,90,90,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,110,BONEBAT,1783,1586,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDBONBAT,,BDSHSURR,,,,,BDLHARD,0,0,BDBONBAT,ok,b844d3a9202688832b9132f3343ae72142d1f68b431b1e6de00cbb3fc5615791,975,255,264633,40,40,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,111,BONEBAT,1706,1487,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDBONBAT,,BDSHSURR,,,,,BDLHARD,0,0,BDBONBAT,ok,b844d3a9202688832b9132f3343ae72142d1f68b431b1e6de00cbb3fc5615791,975,255,264633,40,40,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,112,GREATER_GHAST,3041,2052,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDGHASTG,,BDSHSURR,,,,,BDLHARD,0,0,BDGHASTG,ok,ea07b3a478e5261d59cc37d7aa8ee599a41dfb127e2330714ea08f0210c838d1,975,255,270569,56,56,0x00000000,0,BDGHASTG,,,BDENSHTV,BDGHASTG,,BDFIG00
BD0130,113,DEAD_MERCENARY,2172,1945,0x00000001,0xFFFFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,CORPSE1,,,,,,,,0,0,CORPSE1,ok,d6e5a08090837a0488d98e2105acb25a0dfb30a3d9f95b64d36fe5e6fdd0a552,0,127,223068,10,10,0x00000800,1,None,NONE,NONE,NONE,NONE,NONE,NONE
BD0130,114,SHADOWED_SOUL,1776,1160,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSHSOUL,,BDSHSURR,,,,,BDLHARD,0,0,BDSHSOUL,ok,a9efbc906c177b24d16fea7877f6314d751e9575b371b659e7bac1528588b9df,1100,255,264467,56,56,0x00000000,0,,,,BDENSHTV,,,BDSHSOUL
BD0130,115,SKELETON_HAMMER,1926,923,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR00,,BDSHSURR,,,,,,0,0,BDSKGR00,ok,9ae294ee80ddf475c0205bc8845813b48427362a9b9b867ed7038c15a0698c80,65,255,208765,8,8,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,116,SKELETON_HAMMER,2241,972,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR00,,BDSHSURR,,,,,BDHEASY,0,0,BDSKGR00,ok,9ae294ee80ddf475c0205bc8845813b48427362a9b9b867ed7038c15a0698c80,65,255,208765,8,8,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD0130,117,BLADED_SKELETON,2034,986,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDSKGR03,,BDSHSURR,,,,,BDLINSA,0,0,BDSKGR03,ok,bf7b02a2919fe5e2257e6bc00c17b4fb8d2b6ea3b9d6612a7bbd684cc10d92e5,1000,255,264463,90,90,0x00000000,0,,,,BDENSHTV,,,BDNONIN
BD1000,0,MKHIIN,1588,497,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDMKHI7,,,,,,,,0,0,BDMKHI7,ok,0f8be302d1f1cb513b288cbe62398c4e0f7e012784e66eed1f9f4e53c6afb8c3,0,128,244149,56,56,0x00000000,0,MKHIIN,BDMKHIIN,BDMKHIIN,BDMKHIIC,,,BDBCRW
BD1000,1,CROWD MEMBER 1,2000,647,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDTCRWD1,,,,,,,,0,0,BDTCRWD1,ok,085a7ab05f9788a0368897692c671e3fe6eeaa6613cf26b9a7190d1883c9101a,15,128,244148,8,8,0x00000000,0,BDTCRWD1,BDTCRWD1,BDBCRW,,,,
BD1000,2,CROWD MEMBER 2,2079,398,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDTCRWD2,,,,,,,,0,0,BDTCRWD2,ok,7919359a62c629d8cac841a1de99a7af343f6e0eb162a91427c70a6e0d4f7cf9,15,128,244148,8,8,0x00000000,0,BDTCRWD2,BDTCRWD2,BDBCRW,,,,
BD1000,3,CROWD MEMBER 3,2115,572,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDTCRWD3,,,,,,,,0,0,BDTCRWD3,ok,768ea8acedc186730922b6ca19a71a8430e18a9a5cfdcaecc08c895da12f56a3,15,128,244148,8,8,0x00000000,0,BDTCRWD3,BDTCRWD3,BDBCRW,,,,
BD1000,4,CROWD MEMBER 4,1866,606,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDTCRWD4,,,,,,,,0,0,BDTCRWD4,ok,5dafacfcea355ffa80567261dee26ceefa52a2629deb0e74f1f153b4181a312d,15,128,244148,8,8,0x00000000,0,BDTCRWD4,BDTCRWD3,BDBCRW,,,,
BD1000,5,CROWD MEMBER 4,2141,487,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDTCRWD4,,,,,,,,0,0,BDTCRWD4,ok,5dafacfcea355ffa80567261dee26ceefa52a2629deb0e74f1f153b4181a312d,15,128,244148,8,8,0x00000000,0,BDTCRWD4,BDTCRWD3,BDBCRW,,,,
BD1000,6,CROWD MEMBER 4,1856,504,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDTCRWD4,,,,,,,,0,0,BDTCRWD4,ok,5dafacfcea355ffa80567261dee26ceefa52a2629deb0e74f1f153b4181a312d,15,128,244148,8,8,0x00000000,0,BDTCRWD4,BDTCRWD3,BDBCRW,,,,
BD1000,7,WILD_DOG,1734,391,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDBDOG,,,,,,,,0,0,BDBDOG,ok,f7e044f4743995fbd793634428310f9ca4d981989ee65bb00d79f06f45213dc3,35,128,208761,9,9,0x00000000,0,BDBDOG,,BDBDOG,,,,DW2MP2MO
BD1000,8,GAUTH,442,401,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDGAUTH,,,,,,,,0,0,BDGAUTH,ok,032a927a53ae6fdc3a975d1091bd8923b8713f91a71161d7ba7dd1a3854ab63e,6000,128,245241,56,56,0x00000000,0,BDGAUTH,BDGAUTH,BDMISC01,BDGAU01,BDENSHTV,GAUTH01,BDFIG00
BD1000,9,BDPRIN,1389,3375,0x00000001,0x00FFFFFF,24,1,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23,BDPRIN,,,,,,,,0,0,BDPRIN,ok,8612202e995375b7d3cd1205335a2e8c7c1e52db1a333bba3176aea2bdeacee8,900,128,245616,60,60,0x00000000,0,BDPRIN,BDPRIN,BDPRIN,,NONE,NONE,DW#MG39
